https://www.roskilde-festival.dk/da/years/2023/acts/minyo-crusaders/,JP,Minyo Crusaders,Avalon,Onsdag 28. juni 2023,https://www.instagram.com/minyocrusaders/,https://open.spotify.com/artist/1zpJ58qKOgKcWge9iaFxHG?si=WRWt5RdtSl-kfPedDCRaig
https://www.roskilde-festival.dk/da/years/2023/acts/phloem/,,Phloem,Apollo,Onsdag 28. juni 2023,https://www.instagram.com/__phloem__/,https://open.spotify.com/playlist/5W0vbpdNlcuIw2N1S5Cr8C
https://www.roskilde-festival.dk/da/years/2023/acts/piri/,UK,Piri,Apollo,Onsdag 28. juni 2023,https://www.instagram.com/piri.io_/,https://open.spotify.com/artist/4DpmPt7gfAAq7WEx0E1X8s?si=Ge8sDRFwT9qf-J6c9Cw5dg
https://www.roskilde-festival.dk/da/years/2023/acts/sisso-maiko-plus-rehema-asher-tajiri/,TZ,Sisso & Maiko + Rehema & Asher Tajiri,Gloria,Onsdag 28. juni 2023,https://www.instagram.com/rehematajiriofficial/,https://open.spotify.com/album/5Hzxd5QnTg3dSovyTXv6F5?si=ndrwJrAWQUGNBmXMRgsq0g
https://www.roskilde-festival.dk/da/years/2023/acts/son-rompe-pera/,MX,Son Rompe Pera,TBA,Onsdag 28. juni 2023,https://www.instagram.com/sonrompepera/,https://open.spotify.com/artist/0UKHKimjIGeFoS29LxWf4V?si=8cVHUSyWQnyYL2Nc0pRrnQ
https://www.roskilde-festival.dk/da/years/2023/acts/lil-nas-x/,US,Lil Nas X,Orange,Torsdag 29. juni 2023,https://www.instagram.com/lilnasx/,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq?si=nuPTK6cgT2yQe5nkyJf_ww
https://www.roskilde-festival.dk/da/years/2023/acts/burna-boy/,NG,Burna Boy,Orange,Torsdag 29. juni 2023,https://www.instagram.com/burnaboygram,https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa
https://www.roskilde-festival.dk/da/years/2023/acts/central-cee/,UK,Central Cee,Arena,Torsdag 29. juni 2023,https://www.instagram.com/central__cee__/,https://open.spotify.com/artist/5H4yInM5zmHqpKIoMNAx4r?si=2dfiUBoYSRKkyUYiaCZVSw
https://www.roskilde-festival.dk/da/years/2023/acts/latto/,US,Latto,Arena,Torsdag 29. juni 2023,https://www.instagram.com/latto777/,https://open.spotify.com/artist/3MdXrJWsbVzdn6fe5JYkSQ?si=QYg6SVaNRju8HxgPmzhcWw
https://www.roskilde-festival.dk/da/years/2023/acts/tove-lo/,SE,Tove Lo,Orange,Torsdag 29. juni 2023,https://www.instagram.com/tovelo/,https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK?si=nubtht6NTmOmCb_PoSzMdQ
https://www.roskilde-festival.dk/da/years/2023/acts/070-shake/,US,070 Shake,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/070shake/,https://open.spotify.com/artist/12Zk1DFhCbHY6v3xep2ZjI
